index,RF_Regressor,ET_Regressor,XGB_Regressor,ensamble
251,211.00293584947747,198.0,198.00053,202.33448996903155
251,311.10318782522785,339.0,338.9993,329.70082864031036
251,358.72454767795176,389.0,389.00018,378.9082435944735
251,258.17524551753564,223.0,223.00024,234.72516321938687
251,189.24836788522458,154.0,154.00055,165.74963906721027
251,186.54252996579106,178.0,177.9994,180.84731162433923
251,192.18911528325145,180.0,180.00024,184.06311980795883
251,215.9483025914121,187.0,187.0004,196.64956643997593
251,344.5952262493803,337.0,337.00003,339.5317522556528
251,350.0470357731898,372.0,371.9999,364.68231474015175
251,309.19471236049145,284.0,284.00027,292.3983290062315
251,237.62928363973958,190.0,189.99994,205.8764075348611
251,274.34942533607267,258.0,257.99957,263.449666029993
251,297.74476386151946,287.0,287.00034,290.5816998516263
251,418.22328735105157,549.0,548.99976,505.4076810701422
251,484.22471421507794,642.0,641.99963,589.4081160013801
251,421.0926685801571,380.0,380.00064,393.6977698164326
251,329.0207784425171,274.0,274.0001,292.3402899984172
251,227.71767024079782,190.0,190.0,202.5725567469326
251,241.5320967688066,188.0,188.00081,205.84430182820896
251,250.13734490605555,212.0,212.00005,224.71246356080758
251,239.34543684570966,182.0,182.00052,201.11531854817926
251,418.67946714396703,431.0,430.99954,426.89300312676505
251,415.61963381063373,407.0,407.00046,409.87336385810187
251,336.84967548574457,284.0,284.0001,301.6165890128263
251,222.32105149017895,188.0,188.00046,199.44050308461692
251,228.2928363025888,237.0,236.99823,234.0970220943525
251,241.11960964880535,228.0,227.99995,232.37318795747942
251,243.51033932653496,250.0,250.00111,247.83715107271215
251,436.20963615419896,478.03,477.9993,464.0796447499674
251,445.30647575282165,509.0,509.00043,487.7689676663051
251,345.3640519435521,329.0,329.0001,334.45471449876214
251,234.52020678667978,201.0,201.00021,212.17347346990888
251,278.5784050691583,249.0,249.00043,258.8596107717507
251,296.1269921063136,304.0,303.99963,301.37554196512536
251,300.3661468682183,294.0,294.0006,296.1222524065936
251,469.98903826504653,491.97,492.00037,484.653134825328
251,475.47439143964965,533.0,532.99963,513.8246750762374
251,410.67026190252045,415.0,415.0003,413.5568556927672
251,305.7780387888054,309.0,308.9988,307.92561620108614
251,305.75214645197565,291.0,291.00024,295.9174635308669
251,335.5769129539666,293.0,293.0001,307.192334835567
251,956.7400358807859,987.0,987.0002,976.9134063287515
251,1099.6189729437233,1262.0,1262.0001,1207.8730316713452
251,1090.7388893051398,1160.0,1159.9995,1136.9128003412966
251,943.0616019674771,834.0,834.0002,870.3539283576487
251,526.1754581375413,503.99285714285713,504.00046,511.3895910146901
251,524.7724224232556,494.00714285714287,493.99988,504.259814403362
251,544.5948152803984,593.0,592.9992,576.8646739411224
251,404.30342521947904,456.0,455.9986,438.7673404702951
251,518.8386018728004,593.0,593.0007,568.279757753173
251,566.1797234186523,615.0,614.9997,598.7264727476237
251,429.21684203415424,360.0,360.00006,383.07230102310353
251,339.6418354905433,306.0,305.99966,317.213833265728
251,363.70637616514665,345.0,345.00034,351.23557061950197
251,377.7918761651465,401.0,401.0004,393.26409096455404
251,389.2615904508609,345.0,344.99957,359.75372106825574
251,518.4759035420908,526.0,526.00024,523.4920492275719
251,522.386640721578,539.0,539.0002,533.4622746090156
251,464.7109630659004,473.0,472.9999,470.23695717105534
251,321.46251367473286,261.0,261.0001,281.1542017424891
251,326.89504108337076,305.0,305.0005,312.2985097882069
251,353.0102487937805,346.0,346.00015,348.336800460557
251,735.7165764652015,596.0,596.0004,642.5723345704317
251,846.5311444805194,979.0,979.00037,934.8438368971523
251,1175.1997694805195,1240.0,1239.9999,1218.399882470069
251,713.9211533613446,644.0,644.0003,667.3071528457086
251,621.5014204969865,498.0,497.999,539.1668044723028
251,613.814349068415,514.0,514.00037,547.2715717597843
251,338.0823789795363,476.0,475.99823,430.02686965333504
251,323.8736394801467,238.0,238.00043,266.6246889087468
251,373.2835964887525,366.0,366.00003,368.42787566877684
251,376.98710164536067,391.0,390.99976,386.3289525015786
251,325.07595300543437,256.0,256.0002,279.02538887616043
251,265.51265327418156,218.0,217.99991,233.8375205738157
251,265.2538713742853,197.0,197.00128,219.75171770418888
251,302.185858436569,351.0,350.99902,334.728293958023
251,299.38996761722666,306.0,306.00037,303.79677794272135
251,366.400271018717,306.0,306.00107,326.1337797113171
251,370.8205177719637,429.0,428.99982,409.606778222165
251,324.97723602593203,280.0,280.00034,294.99252390643045
251,229.11864154601113,193.0,193.00005,205.03956244079276
251,229.90164154601112,193.0,192.9999,205.30051157816254
251,256.37130362150026,224.0,224.00067,234.790658336073
251,287.09916801405205,340.0,339.999,322.366053644658
251,584.4258788104257,556.0,556.0,565.4752929368086
251,595.5827081755052,645.0,644.99976,628.5274880116267
251,568.2204250149522,480.0,480.00018,509.4068693734736
251,392.4675889875943,308.0,308.00015,336.155913858495
251,397.86556517807037,401.0,400.9998,399.95511718500785
251,418.3497497018798,439.0,439.00037,432.11670530427244
251,516.9867936579236,477.0,477.00018,490.3289922544641
251,684.1572587221807,770.0,769.99915,741.3854680766644
251,671.2922230078949,727.0,727.00037,708.4308630729441
251,638.3281710598429,534.0,533.99994,568.7760366748956
251,481.34263835489344,381.0,381.00003,414.4475562908239
251,439.57174170987173,415.0,414.99933,423.1903567743843
251,478.2032157358458,474.0,474.00043,475.4012143273132
251,513.6119697040998,499.0,499.0008,503.8709210537104
251,647.1072873602094,799.0,798.9997,748.368994061476
251,660.3677902462124,769.0,768.9998,732.7892023802478
251,545.3006809388526,517.0,517.0,526.4335603129508
251,397.9528494493547,304.0,304.0007,335.3178504512172
251,445.431133124013,411.0,411.00003,422.47705454719704
251,478.2085497906799,531.0,530.9992,513.4025854445496
251,469.7067150149282,471.0,471.00027,470.5689965577105
251,614.7337447236761,692.0,691.9994,666.2443781240378
251,617.8700276728482,673.0,672.99963,654.6232204873036
251,515.4107976902059,446.0,446.00024,469.1370139436103
251,402.5320850968646,395.0,394.9998,397.51062382460594
251,446.61352845905805,444.0,443.9999,444.8711456354412
251,474.19250403609215,462.0,462.00076,466.06442232518174
251,475.3025754646635,480.0,479.99985,478.4341409589243
251,618.3023193395148,620.0,620.0001,619.4341471366091
251,622.9575852125306,724.0,724.00037,690.3193171411561
251,551.2963016019826,595.0,594.99915,580.431815703265
251,433.39220785150457,419.0,419.00003,423.7974127896942
251,415.5928163438786,363.0,363.00024,380.5310201615012
251,471.72888580949126,517.0,516.99963,501.90950653285125
251,531.8352452705103,582.0,582.0002,565.2784761253264
251,699.8542770711442,888.0,887.9959,825.2833959052251
251,689.6507294520967,813.0,812.9999,771.883535793928
251,595.8339097639873,571.0,570.9998,579.2779088861729
251,518.8609526499822,452.0,452.00104,474.28733008254613
251,538.7387780468076,533.0,532.99945,534.9127429101337
251,543.2308729743388,564.0,564.00024,557.0770390383212
251,577.3037700617286,753.0,752.99945,694.4344069151075
251,630.6315436531563,702.0,701.99994,678.210494206
251,641.7713409375715,606.0,606.0002,617.9238413476801
251,535.342599987975,487.0,487.00006,503.1142203410438
251,448.19001100891865,420.0,420.0003,429.39677206156665
251,465.50725900488413,431.0,431.00012,442.5024603583989
251,495.81331998556993,519.0,519.00024,511.271188042065
251,490.9913053508584,494.0,493.99988,492.99706109351536
251,667.0685975004526,749.0,749.0002,721.6895935353072
251,662.3927612672414,783.0,782.99915,742.7973022583514
251,563.4849709233262,527.0,527.00037,539.1617790447546
251,472.1618337177383,382.0,381.99997,412.0539344000534
251,474.15291705107165,442.0,441.99997,452.7176288444978
251,498.6142067336112,531.0,530.9992,520.2044710921933
251,510.47132578123035,494.0,494.00107,499.4907979654883
251,704.4858565749869,818.0,817.99945,780.1617690861935
251,688.2746744915479,754.0,753.99994,732.0915378187973
251,612.8149222156376,530.0,530.00024,557.6050554520875
251,499.2855148001363,404.0,404.0,435.7618382667121
251,516.7186576572791,517.0,516.9997,516.9061174938325
251,548.5752007669468,544.0,544.00037,545.525188992628
251,582.668935721535,594.0,593.9999,590.2229378837409
251,690.5114739159793,756.0,756.0001,734.1705319954307
251,688.9471137969315,704.0,704.0004,698.9825136810083
251,671.4607685588365,657.0,656.99976,661.8201748060706
251,527.2671420707412,417.0,417.00015,453.75576488621056
251,553.8766450469319,473.0,472.9999,499.95885116473255
251,630.0955285245653,769.0,768.9983,722.6979398467302
251,636.6364909995901,585.0,585.00024,602.2122450467383
251,770.5234613682202,887.0,887.0,848.1744871227401
251,775.9879963822258,914.0,913.9992,867.9957343083983
251,711.4255343286542,686.0,686.00006,694.4751984546034
251,582.4322547709982,539.0,539.0002,553.4774792921556
251,584.0619928662362,552.0,551.9999,562.687290265308
251,631.5609648404426,600.0,600.00037,610.5204436837934
251,864.362729641307,812.0,811.99976,829.4541618335606
251,982.4589146611485,1072.0,1071.9996,1042.1528494834035
251,966.7107658516248,1036.0,1035.9998,1012.9035072369999
251,881.3046433768773,867.0,867.0001,871.7682551490633
251,756.6755958029233,630.0,630.0006,672.2254020514953
251,758.647881517209,796.0,795.9995,783.549131078653
251,825.4537375778149,841.0,841.0004,835.8180549413029
251,890.8156760698784,905.0,904.9998,900.2718309881366
251,993.7130158516245,1213.0,1212.9987,1139.9038910260624
251,964.8461229944819,1062.0,1062.0004,1029.6154964018065
251,764.8876111174698,724.0,723.9998,737.629142670667
251,705.0651847278873,596.0,595.99994,632.3550412309104
251,707.2138513945538,673.0,673.00073,684.404861272143
251,730.314716676841,787.0,786.9991,768.1046003831658
251,595.338665062198,537.0,537.0001,556.4462623775034
251,726.6707367023633,754.0,754.0002,744.8903066026106
251,734.5398282566424,772.0,772.001,759.5136016063808
251,671.6253818280711,541.0,540.9998,584.5417329075341
251,557.1708535542614,510.0,509.99942,525.7234245734256
251,574.6754130780711,547.0,547.0006,556.2253411432112
251,639.4930400621979,605.0,605.0002,616.4977410558889
251,646.0208614907692,659.0,658.9993,654.6733967013502
251,784.3202211137851,927.0,927.00024,879.4401550848033
251,778.9206973042611,931.0,930.9986,880.3064311652224
251,647.1751040151972,629.0,628.9998,635.0583069699095
251,519.2465294959666,523.0,522.99945,521.7486600598535
251,517.8819779086649,438.0,438.00052,464.6274989024976
251,541.6736644166014,554.0,554.00006,549.8912418172525
251,1625.2769661172172,1647.0,1647.0004,1639.7591107760516
251,1684.730395604396,2077.0,2076.9983,1946.242895540007
251,1671.1419432234438,1942.0,1941.9998,1851.7138996942729
251,1295.6516071428573,1340.0,1339.9995,1325.2170396205358
251,1039.8783707264959,1061.0,1060.999,1053.9591313879985
251,1043.9970731074482,1017.0,1017.0006,1025.9992278196703
251,1049.4084778693527,1056.0,1056.0,1053.802825956451
251,621.2828904628503,517.0,517.00037,551.7610855579293
251,635.7671321141396,697.0,696.9997,676.5889423127861
251,644.5866460030284,751.0,750.99976,715.5288006208011
251,582.3441748701309,524.0,524.00024,543.448139670252
251,469.0578036518429,403.0,403.00067,425.01949167952057
251,467.86235745669813,435.0,435.00034,445.9542310500192
251,486.171113409079,525.0,524.99994,512.0570174579742
251,423.967653305935,438.0,437.9984,433.3220221306242
251,543.9851713588696,596.0,595.9999,578.6616830961857
251,555.5092772391008,596.0,595.9999,582.5030517229294
251,416.6417146510895,379.0,379.00027,391.5473297697642
251,300.79889806666523,254.0,254.00055,269.5998157943572
251,315.7566242571415,305.0,304.99957,308.5853990036826
251,333.3430344386912,328.0,327.9999,329.78098096198556
251,339.9854357440852,326.0,326.00018,330.66187294985133
251,519.2320404064889,518.0,518.00024,518.4107615157046
251,526.7558327946565,537.0,537.0008,533.5855420838959
251,397.6726114764864,354.0,353.9995,368.55737439841215
251,307.3094070984831,279.0,278.99997,288.4364588603017
251,309.769412539121,286.0,285.9999,293.9231069954622
251,327.7861766167746,348.0,348.0002,341.2621300799405
251,406.97560283323605,405.0,405.0005,405.658697038162
251,591.3171408730157,623.0,622.9996,612.4389045423073
251,578.9511215922544,627.0,627.0002,610.9837682325743
251,465.7486211643058,395.0,395.0008,418.58313820711237
251,381.9078322064872,361.0,361.00015,367.96932826479264
251,387.1907059694562,375.0,374.9999,379.0635381389073
251,385.7540656459555,366.0,366.00052,372.58486148159454
251,388.0579794365091,408.0,407.9997,401.35255808690926
251,615.3468253726019,709.0,708.9981,677.781644427586
251,608.2027837059352,637.0,637.00055,627.4011110074472
251,492.14408288116084,435.0,435.00015,454.0480784896838
251,367.4153935596438,328.0,328.00024,341.1385459000896
251,368.43794117869146,377.0,376.99902,374.14565487206386
251,374.5233209442075,369.0,369.00058,370.8413002593973
251,361.43273575036073,371.0,371.00012,367.8109526068911
251,565.567178547205,570.0,569.99945,568.5222097435995
251,553.9026983884747,555.0,555.001,554.6345583169915
251,487.56852732560526,487.0,486.9997,487.1894073832747
251,375.7343317015668,386.0,385.99933,382.577886771616
251,325.0094350565456,285.0,285.00024,298.3365597323902
251,347.9955602453102,346.0,346.00006,346.6652070934888
251,372.62220146846624,322.0,322.0,338.87406715615543
251,577.7526904519668,614.0,614.00134,601.9180110751348
251,582.5317856900621,627.0,626.9995,612.1770991362706
251,500.1730451827482,480.0,479.99924,486.7240940810984
251,324.23311362797415,271.0,271.0001,288.7444017269028
251,352.7450584225585,353.0,352.99994,352.91499912913406
251,354.8901138167389,374.0,374.0003,367.6301396641734
251,1551.56653021978,1580.0,1580.0,1570.5221767399264
251,1643.9806382783881,2001.0,2000.9983,1881.9929764313376
251,1631.4656978021978,1845.0,1845.0002,1773.8219806476075
251,1471.6114835164835,1311.0,1310.9999,1364.537120482057
251,981.7021794888116,946.0,945.9996,957.9005840809059
251,1050.7702330602408,1006.0,1006.00006,1020.9234313651323
251,982.0761834570653,1012.0,1012.0001,1002.0254351757926
251,397.16887067099566,454.0,454.00012,435.0563309137694
251,589.1097376613889,652.0,652.00006,631.0365995655151
251,584.7700670859539,630.0,630.0001,614.9233963854222
251,445.2595443104004,414.0,414.00015,424.419898966097
251,341.00222223959935,314.0,314.00098,323.00106626736647
251,342.11429962055183,338.0,337.99942,339.3712399288558
251,407.69581946566524,484.0,483.9985,458.5647747014457
251,394.4377453314661,364.0,364.0005,374.14607787090534
251,575.213830915357,606.0,606.0005,595.738106398869
251,585.9527852804365,666.0,665.99976,639.3175137132705
251,451.55307657863983,432.0,431.99982,438.51763115772366
251,300.3520175745244,251.0,251.0,267.4506725248414
251,303.76789257452447,323.0,322.9987,316.5888601062217
251,329.82078501400554,298.0,298.00098,308.6072538588352
251,371.2012790616245,390.0,389.9991,383.73346468395295
251,541.178030320119,550.0,550.00006,547.0593637850917
251,535.6474965899604,556.0,556.0005,549.2159949570702
251,413.9518964510333,368.0,368.00015,383.31734967964127
251,289.84707431956286,264.0,264.00015,272.6157423024845
251,297.03789257452445,265.0,265.00024,275.6793789050498
251,303.81408660130705,295.0,294.99976,297.937947486894
251,320.24726517273575,298.0,298.0005,305.41591781799525
251,491.6899386446888,538.0,537.9995,522.5631501211464
251,491.9712719780221,533.0,533.00037,519.3238793963199
251,413.24179719109867,381.0,381.00027,391.7473572831006
251,286.9409610517921,231.0,231.00043,249.64712943262862
251,294.5126416073477,294.0,294.00006,294.1709008808346
251,313.5179834267041,315.0,315.00015,314.50604533819825
251,310.6839040616247,324.0,323.99948,319.56112842093216
251,543.8462142052349,561.0,560.9997,555.2819696764846
251,539.434702300473,556.0,556.00006,550.4782544452097
251,405.2656999688765,378.0,378.00058,387.088759934287
251,302.74330042238887,276.0,275.99945,284.9142503686609
251,541.6115075093113,371.0,371.00034,427.8706144008902
251,562.9263170331209,449.0,448.99985,486.9753881484101
251,695.7774863915402,629.0,628.9995,651.2589993700967
251,857.7525085391957,975.0,975.0006,935.9177062969194
251,854.0979252058622,1014.0,1013.99786,960.6985963251312
251,722.1920186925728,636.0,636.0004,664.7308153128888
251,539.2159079422115,411.0,411.00116,453.73902253672674
251,550.455979370783,562.0,561.9993,558.1517693280215
251,554.0020277113313,528.0,528.0002,536.6674036056
251,1117.3024502344736,972.0,971.99963,1020.4340280078453
251,1251.3300768578504,1564.0,1564.0006,1459.7768957364708
251,1241.0297375721361,1468.0,1468.0001,1392.343286547483
251,1146.8476840007074,1042.0,1041.9993,1076.9489838596107
251,914.1138192820929,780.0,780.0005,824.7047691877809
251,906.266057377331,833.0,833.0,857.422019125777
251,937.3997161074893,957.0,956.9991,950.4662668600486
251,603.5648363063317,642.0,642.0001,629.1883194588814
251,676.3672136512091,601.0,601.0003,626.1225062756635
251,643.1826319412526,733.0,732.99976,703.0607959335425
251,589.0902945841649,502.0,502.0004,531.0302304375601
251,556.5852830401533,402.0,401.99954,453.5282750921604
251,591.5883535799079,616.0,616.0003,607.8628862518964
251,607.8884964370507,680.0,679.99927,655.9625880050586
251,582.3818773894317,459.0,459.0012,500.12768919165956
251,616.2767269565314,628.0,628.00006,624.0922626638959
251,659.3337106672651,675.0,674.99994,669.777883210703
251,684.7460112278153,668.0,668.0002,673.5820647777614
251,754.9884354702397,768.0,768.00055,763.6629949288821
251,776.2176140416684,987.0,987.0001,916.7392453706603
251,406.1292442704353,215.0,214.99974,278.70966162367375
251,411.13548831805434,368.0,368.00018,382.3785571411743
251,477.67778196884797,470.0,469.99994,472.55924031123055
251,570.5067215431628,549.0,549.0006,556.1691106315751
251,603.4722843137257,565.0,564.9998,577.8240337360857
251,624.2986989962653,894.0,893.99817,804.0989559805261
251,512.724512127578,467.0,467.0001,482.2415345601041
251,435.83357165138744,361.0,361.00024,385.94460526400417
251,429.911766095832,357.0,356.99994,381.30390168689195
251,496.8333097466257,538.0,537.999,524.2774443947086
251,540.5364129212292,661.0,661.0007,620.845694769316
251,495.13352403234,444.0,444.00018,461.04456904593627
251,293.7672879239319,337.0,336.99823,322.5885059681336
251,293.47370459059863,283.0,283.00064,286.4914484865797
251,289.8984461962152,276.0,276.0,280.6328153987384
251,318.89162998806734,303.0,303.00046,308.29736258391307
251,483.43326599789066,485.0,484.99994,484.4777349875781
251,486.9099207597954,552.0,551.99994,530.3032865748797
251,407.8148580308579,360.0,360.0,375.938286010286
251,275.7811329388204,216.0,216.00018,235.92710534809638
251,265.96460897353853,240.0,240.00058,248.655062935841
251,282.79796565852007,279.0,279.00015,280.26603941547023
251,305.56790751146997,319.0,318.99954,314.52248324926603
251,485.75477790265273,521.0,521.0005,509.25175539463424
251,487.57890885503366,587.0,586.99805,553.8589852433446
251,383.5929006101423,346.0,346.0001,358.5309973876256
251,272.24400412319164,266.0,265.99954,268.0811821198399
251,274.4460755517631,258.0,258.00037,263.48214725423355
251,285.8180354113479,281.0,281.00034,282.60612370156906
251,279.091630012399,232.0,232.0003,247.69731172939342
251,433.82475525871104,437.0,436.99988,435.9415443961329
251,420.8460904636085,440.0,440.00006,433.6153838329216
251,354.54515652875256,297.0,297.00027,316.1818103956519
251,244.19992127639344,228.0,227.99965,233.39985677474832
251,243.3898870772593,206.0,206.00128,218.46372293851354
251,275.44549710901197,261.0,261.00015,265.8152165656342
251,279.46048520425006,270.0,269.9987,273.15305764946356
251,453.76794472849264,464.0,464.0012,460.58971163801317
251,480.1948444627453,529.0,528.9995,512.7314520604984
251,379.4231734039025,312.0,312.00006,334.47441147968624
251,246.92892254446534,211.0,211.00043,222.97644993018636
251,256.50110658542445,223.0,223.0004,234.16716777131333
251,292.0027523815173,276.0,275.99976,281.3341694136308
251,299.68406984183474,345.0,344.99988,329.8946492571741
251,536.2878448040706,806.0,805.99774,716.0951955010964
251,530.1236436635446,550.0,550.0001,543.3745885779523
251,390.85643360138465,311.0,311.0001,337.6188417180397
251,259.9535482883789,225.0,225.00018,236.6512437979492
251,270.7976701248757,267.0,266.99954,268.26573745373463
251,299.6512671107811,286.0,286.0003,290.55052409552076
251,1558.6054743589748,1544.0,1543.9998,1548.8684100727833
251,1620.4075815018318,1980.0,1979.999,1860.135534979777
251,1619.5526767399272,1908.0,1907.9999,1811.8508515565381
251,1386.2999148351655,1292.0,1292.0004,1323.4334270153677
251,1015.5020163447666,794.0,794.0005,867.8341682086722
251,1025.3118496780999,916.0,915.999,952.4369577051999
251,1055.23604015429,912.0,912.0014,959.7458146542946
251,303.30308562135133,295.0,294.99994,297.767674862065
251,530.6476798561282,514.0,514.00037,519.5493486890219
251,539.3569296668311,590.0,590.0001,573.1190172457145
251,452.0118166524803,354.0,354.00058,386.67079882882155
251,267.05912607906924,216.0,215.99994,233.01968834797103
251,275.678680913124,207.0,206.99994,229.89287329265593
251,310.26058894909033,295.0,295.0,300.08686298303013
251,359.9502031382892,386.0,385.99997,377.3167242069037
251,562.9622118539672,570.0,569.9991,567.6537654422078
251,567.8240561763116,660.0,660.00134,629.2751329832497
251,537.1471509132739,790.0,789.9971,705.7147404085913
251,321.107807689888,261.0,261.0,281.0359358966293
251,276.22954778237226,188.0,188.00044,217.40999676241836
251,302.7219494129083,301.0,300.99924,301.57372882448504
251,351.0643748474884,297.0,297.00058,315.0216515604909
251,471.9430979105966,461.0,460.99985,464.647648440902
251,477.61877283711925,524.0,523.9997,508.539489220446
251,441.8559723340879,380.0,380.00015,400.6187083073262
251,421.47424121787424,497.0,496.99838,471.82420792874456
251,420.83974121787423,457.0,456.99982,444.9465193708018
251,415.90917547112105,459.0,459.0015,444.636890277483
251,389.45371985210573,362.0,361.99936,371.151026327655
251,479.90678653175803,469.0,469.0008,472.63585999626304
251,486.20796743418896,532.0,531.9999,516.7359484546255
251,449.61444469506,412.0,411.9993,424.5379142635877
251,402.59674682337993,449.0,448.99976,433.53216756091825
251,397.5447111090942,363.0,363.00003,374.5149138755574
251,401.9760793800777,425.0,424.99976,417.3252784131509
251,347.54574906717227,363.0,363.0001,357.8486135399689
251,499.6930014009707,526.0,526.0002,517.2310615021464
251,504.22206042527984,577.0,576.99884,552.740300252437
251,446.036606388304,399.0,399.00046,414.67902138399194
251,326.71830289747237,285.0,285.00046,298.90625355371475
251,724.8865616359451,686.0,686.0,698.9621872119818
251,745.7792521121356,751.0,750.9993,749.2595269084723
251,822.9545120327706,806.0,805.99994,811.6514836658715
251,883.1044346934428,989.0,989.0003,953.701579956408
251,876.7421013601094,875.0,875.0004,875.5808428687343
251,807.7508156458239,680.0,680.0002,722.5836662504308
251,626.4008208350791,497.0,497.0002,540.1336781527087
251,675.6505410731743,719.0,718.9984,704.5496513863706
251,710.1909577398407,655.0,655.0007,673.3972097088531
251,794.9635358422943,749.0,749.00006,764.3211989591501
251,889.5134108839186,962.0,961.9998,937.8377425928165
251,854.7601807251889,904.0,903.99994,887.5867065633443
251,769.635775921659,720.0,720.0001,736.5452993306571
251,628.6200172636507,523.0,523.0002,558.2067334563732
251,671.2438367080947,629.0,629.00037,643.0814009730108
251,711.6075271842851,728.0,727.9999,722.5358017046575
251,911.0904795652376,935.0,935.0002,927.0302208902355
251,1078.9185537410617,1273.0,1272.9991,1208.3058997496248
251,1023.4209505664584,1193.0,1192.9998,1136.4735688086112
251,859.3233896520145,648.0,648.00024,718.4412112642132
251,637.9450271842853,562.0,561.9996,587.3148666460638
251,637.5620390890475,550.0,550.00085,579.187631193745
251,711.7891402795233,652.0,651.9999,671.9296727364036
251,983.2610811965809,877.0,876.99866,912.4199128077145
251,1021.1115225885223,1156.0,1156.0009,1111.0374590269032
251,1018.1036059218557,1127.0,1127.0,1090.701201973952
251,928.9338797313793,807.0,806.99963,847.644504506814
251,848.9247314213558,693.0,693.00037,744.9750325440978
251,928.7636924603172,925.0,924.9999,926.2545234633349
251,920.4382016594515,938.0,938.00024,932.1461486000254
251,1112.9654026251526,1227.0,1226.9999,1188.9884268516134
251,1146.6019242424243,1297.0,1297.0,1246.8673080808082
260,157.08118882730275,79.0,79.00034,105.02717738335222
260,139.10645584503814,136.0,135.99915,137.0352004509502
260,142.53523064052325,116.0,116.00067,124.84530067574734
260,149.18949642420841,157.0,157.00006,154.39651915312155
260,216.23250607287454,225.0,225.00006,222.0775223693436
260,300.4168973783775,421.0,420.99908,380.80532728367797
260,252.2631704247755,227.0,227.0002,235.42112292967775
260,238.1667486377811,200.0,199.99992,212.72222411461192
260,182.09048233363865,190.0,189.99986,187.36344833484569
260,175.54396813949944,134.0,134.00047,147.8481470539868
260,182.57503483669115,164.0,163.99927,170.19143413827206
260,191.57937237324077,174.0,174.00111,179.86016208828076
260,274.10812478985486,358.0,357.99963,330.0359195263058
260,268.371481932712,272.0,272.0005,270.7906567379873
260,208.3998041933368,166.0,165.99977,180.13319177050028
260,168.27755864621489,134.0,134.00043,145.4259952974362
260,171.15520425061052,152.0,151.99998,158.38506299727382
260,190.40894951923073,187.0,187.00018,188.1363775415665
260,163.7027221661224,186.0,186.00021,178.56764526305642
260,220.85272266557476,219.0,219.0003,219.61767594711867
260,216.87697661167348,247.0,246.99979,236.9589209962089
260,178.81672466398993,145.0,145.00063,156.27245009144715
260,144.13217025155106,120.0,120.000824,128.04433140872015
260,149.7061995163242,169.0,168.999,162.5683974787487
260,151.95108755816062,136.0,136.00026,141.3171156525249
260,156.590626733606,154.0,154.00026,154.86362871100667
260,226.976341796432,291.0,290.99847,269.6582719725086
260,225.76847894605893,251.0,250.9999,242.5894573781785
260,189.31408791508593,170.0,170.00044,176.43817680665623
260,147.07064385044183,125.0,125.00076,132.35713559663165
260,155.2138866102557,168.0,167.99957,163.737819788054
260,165.6586221950207,178.0,177.9994,173.88600903408243
260,168.35153389696316,172.0,172.00085,170.78412946305022
260,227.93935658593932,235.0,235.00026,232.64653866178446
260,233.93160857006632,273.0,272.99985,259.9771519940586
260,191.61365605849397,189.0,188.999,189.87088299280526
260,148.95020546255603,129.0,128.99979,135.64999727983638
260,155.86617527636793,146.0,146.00063,149.2889336289065
260,160.20846565059182,157.0,156.99994,158.0694682051452
260,166.13814220667464,159.0,158.99982,161.37931970040196
260,229.17950317790942,244.0,244.00024,239.0599157728448
260,234.4240311891139,273.0,273.00046,260.1414963175952
260,188.07847286682656,158.0,157.9998,168.02609150085627
260,157.42137926714415,146.0,145.9997,149.80702469712097
260,180.58115638722376,281.0,280.9996,247.52691988623602
260,168.83173132337694,140.0,140.0006,149.61077547205014
260,168.6649880146024,156.0,155.99908,160.22135749575287
260,213.14982185324754,216.0,216.00075,215.0501898446372
260,217.8905532958245,241.0,240.99988,233.296810408504
260,183.65396335907081,173.0,172.99973,176.55122956695587
260,153.01485489986098,119.0,119.00047,130.338442640774
260,160.86888195613798,144.0,143.99988,149.62291996194185
260,164.75232371818973,188.0,187.99884,180.25038801674032
260,1529.7285378274305,1958.0,1957.9988,1815.242439041435
260,1533.2267878274306,1677.0,1677.0011,1629.0759621534144
260,1293.5740636210805,1403.0,1403.0004,1366.524809944006
260,1107.7036072718738,895.0,894.99896,965.9008565580725
260,837.1966644119765,759.0,758.99994,785.0655344589401
260,769.9593965548339,830.0,830.0001,809.9865062083821
260,655.1303925865802,602.0,602.0002,619.7101918973497
260,190.6282159740844,188.0,187.99977,188.8759956974162
260,209.27280767641284,210.0,210.00055,209.75778566427303
260,208.9381945811748,213.0,212.9998,211.64599873897234
260,189.61119491372742,139.0,139.0002,155.8704644259951
260,203.77927278277275,177.0,177.00047,185.9265819350779
260,235.98933470695968,308.0,308.0001,283.996475419898
260,240.60170085470077,326.0,325.99905,297.53358493659294
260,190.53555355920457,104.0,104.00084,132.845464264201
260,207.30004951096714,224.0,223.99966,218.4332379392026
260,207.5384728515155,222.0,222.00047,217.17964862465882
260,180.3404055017505,169.0,168.99947,172.77995714804445
260,144.34252253302247,119.0,119.00028,127.44760160687338
260,146.7692507076257,144.0,143.99869,144.92264615058878
260,148.66598681873683,138.0,138.0004,141.55546118241747
260,152.58139132634724,147.0,146.9999,148.86042817160794
260,215.23794446135605,229.0,229.00055,224.4128312592541
260,217.17431455939527,248.0,247.99855,237.72428832481145
260,173.64613209516654,140.0,140.00053,151.21555538426125
260,125.92790102964169,112.0,111.99967,116.64252432189228
260,128.35958215233657,104.0,104.0012,112.12025998909265
