index,RF_Regressor,train_set,ET_Regressor,XGB_Regressor,ensamble
251,327.0648800346824,303.0,315.5061396825398,323.13556,317.1766446998133
251,469.62735679977214,485.0,508.2736523809521,484.47726,486.8445683962553
251,472.2377112971267,552.0,530.9691134920635,503.30634,514.6282900596023
251,405.9718104202255,360.0,422.7195730158733,350.35196,384.7608356661536
251,286.94881067524244,216.0,256.62622619047653,268.13785,256.9282211915274
251,271.3853824244809,240.0,255.94734920634957,257.73083,256.265891647942
251,284.6729649561468,279.0,280.6907968253969,288.25864,283.1555995640383
251,309.2573880620136,319.0,301.3783865079365,306.18436,308.9550328148508
251,475.8142790904447,521.0,503.14495396825356,495.68954,498.91219443410813
251,476.98360051901614,587.0,531.4675214285713,497.21417,523.1663235777172
251,382.99289935906467,346.0,348.72033968253976,343.8867,355.3999818185066
251,277.0871982012968,266.0,250.4130103174608,260.52213,263.50558344072454
251,280.73926301611164,258.0,255.3881682539686,262.64154,264.192242949356
251,286.69094210862403,281.0,280.2304166666667,292.27713,285.049622225561
251,277.3154756937751,232.0,281.1352738095239,283.53198,268.4956829812935
251,437.44172435113967,437.0,482.4464261904758,465.42337,455.5778802257359
251,423.11793312771056,440.0,479.09501269841246,478.64655,455.2148728090698
251,360.1702283509262,297.0,330.9318214285714,333.08316,330.29630254497204
251,255.0859217887901,228.0,228.7422507936508,245.01453,239.2106747374071
251,251.34188571375398,206.0,230.85171031746037,239.33784,231.8828602199618
251,278.91132492292854,261.0,275.87008968253974,274.05624,272.4594146254882
251,280.8591172509709,270.0,299.8783015873018,284.95163,283.92226211923617
251,442.4770041815696,464.0,538.5608873015867,473.62305,479.66523458953907
251,475.4428550529203,529.0,541.3974134920638,482.68008,507.13008819337495
251,378.84091263069865,312.0,333.5452134920635,332.90375,339.32246842033896
251,256.56675310689485,211.0,229.29798809523805,248.90128,236.44150420922463
251,266.65296903875594,223.0,231.81647222222227,251.68129,243.28768273345744
251,298.51955887399293,276.0,280.182642063492,285.8112,285.1283471704064
251,305.7146131067972,345.0,307.3858817460318,325.6608,320.9403229929924
251,527.3852641331088,806.0,592.0429992063496,522.2826,611.9277140282239
251,521.2432191595636,550.0,579.9951960317464,511.3407,540.6447783583744
251,391.44499639078225,311.0,332.73955000000007,370.7939,351.49461529642605
251,263.4182750150475,225.0,231.7715753968253,269.08624,247.31902327191352
251,271.2606215758941,267.0,239.11779682539694,265.88297,260.81534587229544
251,302.6259875690405,286.0,280.53192301587296,297.55603,291.67848521458774
251,1528.5156801346805,1544.0,1508.406195238096,1326.0687,1476.7476502396785
251,1585.404492063492,1980.0,1733.387757142854,1431.8602,1682.6631196746334
251,1582.7948835978837,1908.0,1714.2457198412665,1431.8602,1659.2252082328343
251,1441.1987169312163,1292.0,1354.9866023809536,1184.4324,1318.1544230897612
251,1000.4263015873024,794.0,937.3308444444433,932.63574,916.0982220548115
251,1039.7431666666673,916.0,958.3672023809515,996.72437,977.7086835704985
251,1076.1019550264552,912.0,1018.8074309523802,1007.7054,1003.6536923199042
251,307.29068409317034,295.0,307.3538515873017,333.2129,310.714356576368
251,522.7853121976265,514.0,569.820516666667,512.6733,529.8197769182218
251,530.0620048017213,590.0,572.2371412698418,503.4696,548.9421876409376
251,436.57467402656727,354.0,381.7312174603175,360.39847,383.1760898761157
251,274.80711064939806,216.0,244.24298412698423,291.7859,256.7089958620643
251,283.55205386015626,207.0,243.0476634920636,280.66492,253.56615858610184
251,312.20259234617896,295.0,297.9891492063493,308.4321,303.40595998530006
251,364.313671060368,386.0,361.4359071428571,361.932,368.42039625979066
251,553.1769170149228,570.0,570.1662111111111,530.4018,555.9362306399069
251,558.9592371207427,660.0,590.7395880952384,536.56824,586.5667656301672
251,524.9211483726245,790.0,548.8312341269844,429.00595,573.1895833568358
251,318.91953696495125,261.0,275.532173015873,323.37497,294.70666986581153
251,279.30969618993305,188.0,274.189454761905,308.0056,262.3761915465533
251,306.9420457016747,301.0,316.33880634920627,338.14902,315.60746734621637
251,351.7510934320277,297.0,338.6765730158731,337.7873,331.30373973209237
251,476.70354981692947,461.0,499.7331404761904,496.20212,483.40970205326045
251,484.3956410867708,524.0,525.41120952381,500.3555,508.5405874695398
251,445.1277284043555,380.0,391.51852619047645,387.18042,400.95666862917676
251,413.0275553660279,497.0,408.6374777777775,343.73145,415.59911961407636
251,412.8511151303377,457.0,405.3924793650793,344.80743,405.01275714436207
251,410.36445652288455,459.0,399.1403214285711,368.4062,409.22774172907486
251,387.17730025753843,362.0,363.9773182539682,368.83026,370.49621993549385
251,482.8656834309424,469.0,496.6270595238094,510.05127,489.6360031215005
251,491.86172708173615,532.0,524.7374857142862,519.83887,517.1095199958806
251,446.3681311916266,412.0,394.1471992063494,405.12906,414.41109730896665
251,405.84644275634406,449.0,402.59601428571403,343.73145,400.2934755886395
251,396.68089221469575,363.0,397.5778428571428,344.24823,375.37674126307684
251,400.1840925208308,425.0,397.5301349206346,366.7232,397.35935825196793
251,353.093143052984,363.0,340.65459682539677,363.84674,355.14862015025926
251,491.42431455871457,526.0,529.9381674603177,527.40454,518.6917557586643
251,495.09707117247126,577.0,557.6669277777783,531.022,540.1964929016249
251,442.47069055606084,399.0,386.50543968253965,408.29587,409.0679995396306
251,334.84436792687535,285.0,307.06541825396823,321.91354,312.2058324705039
251,728.7204724588264,686.0,683.6889119047622,721.29913,704.9271294160925
251,738.2508270652339,751.0,727.5017865079359,718.16943,733.7305117917299
251,831.8579949607694,806.0,846.421576190476,851.3584,833.9094923971863
251,879.620642510798,989.0,946.3921325396833,949.57684,941.14740457805
251,879.8524745213799,875.0,924.4190460317473,955.2981,908.642404064063
251,820.4840032257908,680.0,786.5317277777779,825.3195,778.0838125116343
251,629.4447113021794,497.0,591.3879698412704,594.47144,578.0760291725812
251,674.1906738581421,719.0,637.7549468253964,648.84595,669.9478919872909
251,706.503087213305,655.0,702.5191087301574,650.1978,678.5550027212172
251,802.4469140243724,749.0,835.1703349206348,816.45135,800.767150981369
251,893.0978462145016,962.0,946.5161563492072,923.59015,931.3010378723725
251,872.6912971170852,904.0,915.4981809523822,894.0427,896.5580506697106
251,789.3171771722148,720.0,782.9697174603174,844.1981,784.1212536874299
251,637.5550552175232,523.0,589.5454444444451,598.3687,587.1173032602187
251,665.0369225353908,629.0,640.3557960317457,663.4358,649.4571273956903
251,704.510843170311,728.0,696.3969134920619,676.33093,701.3096723198901
251,929.0461132510715,935.0,945.0832746031746,952.2081,940.3343794342646
251,1057.933873909029,1273.0,1130.2861523809524,1131.5204,1148.1851030080422
251,1023.2544216129593,1193.0,1090.3179523809529,1121.3894,1106.9904445726968
251,859.7884570867443,648.0,773.7340936507934,838.7279,780.0626140027438
251,642.0970036302214,562.0,589.5099396825401,593.85724,596.8660455205732
251,644.1209150058827,550.0,632.8447119047619,633.8688,615.2086003311767
251,697.2877497996292,652.0,706.2962999999988,687.55426,685.7845775133835
251,987.7339133600041,877.0,984.5998380952382,1024.4752,968.4522427954512
251,1019.1646226711608,1156.0,1078.8039619047622,1182.0123,1108.9952284193714
251,1013.0817853695738,1127.0,1066.5389166666673,1176.2836,1095.7260678430448
251,917.9339487894867,807.0,857.8338134920634,973.3721,889.0349581485125
251,819.1124427790356,693.0,774.7979317460315,721.1335,752.0109646029464
251,912.6896043690405,925.0,865.3486960317457,865.7815,892.2049486353528
251,899.4523914060775,938.0,898.3635499999995,855.14667,897.7406522216364
251,1088.922284214458,1227.0,1095.6180492063504,1130.8352,1135.5938846247334
251,1136.4865605291013,1297.0,1216.797314285715,1211.8356,1215.5298615259699
260,159.59480201240802,79.0,79.0,77.39819,98.74824884294576
260,138.63744470917777,136.0,136.0,133.67769,136.07878332695265
260,142.61884120601303,116.0,116.0,123.81379,124.6081576434222
260,148.022756620374,157.0,157.0,162.57869,156.15036154889233
260,218.06163125754907,225.0,225.0,228.1179,224.04488398015874
260,300.98371320874514,421.0,421.0,356.0736,374.76433040179563
260,259.30459602500287,227.0,227.0,238.63579,237.9850959972175
260,239.91728589994284,200.0,200.0,203.38864,210.82648181434118
260,177.20972246372844,190.0,190.0,178.46005,183.9174437384907
260,175.57547908102185,134.0,134.0,166.98923,152.64117659398593
260,181.55416360483136,164.0,164.0,179.95074,172.3762270584344
260,190.6443330372508,174.0,174.0,208.6385,186.82070926639278
260,271.40144992110686,358.0,358.0,321.48172,327.2207924729525
260,265.66732822798525,272.0,272.0,277.2519,271.72980507945726
260,209.41626617538617,166.0,166.0,168.7018,177.52951591518445
260,173.50580465822242,134.0,134.0,138.0983,144.90102544434075
260,174.4260484618044,152.0,152.0,149.65118,157.0193081359589
260,188.0981471305649,187.0,187.0,184.09073,186.54721897258264
260,163.86244442961987,186.0,186.0,172.83455,177.1742483449538
260,223.3553765407875,219.0,219.0,224.77464,221.53250487128085
260,219.02280662879974,247.0,247.0,242.41057,238.85834371652612
260,177.6815977825907,145.0,145.0,163.08168,157.69081952011055
260,142.24762748228716,120.0,120.0,129.3474,127.89875608321827
260,149.05211509340904,169.0,169.0,150.62445,159.4191414442507
260,154.00826420992007,136.0,136.0,159.54488,146.38828507713822
260,155.2955741337186,154.0,154.0,167.465,157.6901426179023
260,227.08323427744574,291.0,291.0,265.8559,268.73478256838484
260,229.56932620129402,251.0,251.0,246.06537,244.40867371340943
260,191.31306595447592,170.0,170.0,169.16876,175.12045704037678
260,146.322504863356,125.0,125.0,128.79047,131.27824279298744
260,155.79537084750567,168.0,168.0,166.73582,164.63279885811664
260,166.0068839897286,178.0,178.0,178.80254,175.2023550001177
260,166.6376529791068,172.0,172.0,177.38028,172.00448313003062
260,227.79992727753324,235.0,235.0,244.78583,235.646438728563
260,232.70177551120906,273.0,273.0,265.67218,261.09348892174756
260,188.95562658685122,189.0,189.0,179.54062,186.62406137083389
260,148.74119501128422,129.0,129.0,128.69052,133.85792906287963
260,157.28009672296773,146.0,146.0,148.20781,149.37197654280249
260,160.15926155813256,157.0,157.0,160.87108,158.75758501233588
260,168.11128486046115,159.0,159.0,168.94917,163.7651144585235
260,231.17806434379455,244.0,244.0,253.41428,243.14808511671035
260,234.75160474910072,273.0,273.0,268.85217,262.4009444001658
260,189.86537600586797,158.0,158.0,168.90672,168.69302475708224
260,155.6968676161381,146.0,146.0,142.63068,147.58188597141734
260,177.43011714617305,281.0,281.0,182.33018,230.44007552067413
260,167.86751168132812,140.0,140.0,153.75839,150.40647600382812
260,166.77707347811247,156.0,156.0,159.36491,159.53549685463554
260,214.091181402273,216.0,216.0,235.24538,220.33413949729677
260,216.497041969094,241.0,241.0,244.49152,235.7471395205938
260,183.94475390778618,173.0,173.0,167.21437,174.28978115883132
260,152.7179312868634,119.0,119.0,125.1339,128.96295869757034
260,162.44029415678432,144.0,144.0,144.78651,148.80670210975273
260,165.30921591095608,188.0,188.0,172.48267,178.44797048164526
260,1536.5394082799664,1958.0,1958.0,1533.4824,1746.5054575387417
260,1537.5968527244108,1677.0,1677.0,1559.6598,1612.8141606908684
260,1262.6577977617153,1403.0,1403.0,1282.5978,1337.813894020507
260,1116.0466115552208,895.0,895.0,956.18256,965.5572919268911
260,813.6533307577666,759.0,759.0,765.0681,774.1803614980354
260,759.9715927321471,830.0,830.0,815.50354,808.8687831928024
260,623.723904961997,602.0,602.0,628.4516,614.0438760207727
260,186.86228310497057,188.0,188.0,177.21162,185.0184768126196
260,208.08427813748094,210.0,210.0,252.04749,220.03294087226087
260,209.40448448668732,213.0,213.0,234.72443,217.53222768905465
260,193.78701584981746,139.0,139.0,177.6886,162.36890362065748
260,209.27073094489867,177.0,177.0,181.12886,186.09989785463287
260,241.18148767890548,308.0,308.0,242.15407,274.83388891801735
260,241.39522595451874,326.0,326.0,244.36407,284.4398251653875
260,184.39627543710105,104.0,104.0,161.00493,138.35030100649206
260,209.03973254369842,224.0,224.0,226.34299,220.84567990106132
260,208.39958175004764,222.0,222.0,223.68849,219.02201839283418
260,183.7703249337646,169.0,169.0,135.7988,164.39228063529663
260,145.40792543013916,119.0,119.0,110.44508,123.4632522620758
260,146.14284606505979,144.0,144.0,132.37979,141.63065933120635
260,147.3994988428376,138.0,138.0,137.764,140.29087660279924
260,153.73705961069936,147.0,147.0,147.55792,148.82374549349515
260,217.90811688545054,229.0,229.0,232.32486,227.0582441261478
260,218.32600543890493,248.0,248.0,235.14224,237.3670619676364
260,174.53043020121478,140.0,140.0,148.50696,150.75934705225683
260,125.0114497901931,112.0,112.0,106.28064,113.82302235965764
260,127.82574179757903,104.0,104.0,110.71535,111.63527227190453
260,131.1829599651959,127.0,127.0,123.52482,127.17694459640151
260,138.88934697579865,134.0,134.0,132.39645,134.82145020830512
260,209.00064958356833,223.0,223.0,229.24722,221.06196812098975
260,209.94724845448303,241.0,241.0,232.51657,231.11595487485124
260,174.1854278399389,151.0,151.0,162.02682,159.5530631977777
260,125.4502993981133,115.0,115.0,109.746155,116.29911354581739
260,127.06565393093682,115.0,115.0,115.06997,118.03390577704573
260,132.08416671597325,128.0,128.0,126.00324,128.52185230216224
260,141.21271194798422,157.0,157.0,143.60654,149.70481220330464
260,204.2719199076887,205.0,205.0,204.31128,204.64579980114092
260,206.36389448194095,192.0,192.0,198.13785,197.1254355955829
260,186.1086842439802,165.0,165.0,163.31317,169.85546390767473
260,120.90869485377354,97.0,97.0,107.71322,105.6554783856846
260,124.68105894228687,121.0,121.0,119.9846,121.66641379868207
260,131.30962174334843,138.0,138.0,132.90051,135.05253360966523
260,139.2131775629,136.0,136.0,141.16121,138.09359666733633
260,217.65245857975626,251.0,251.0,231.86162,237.87851915543712
260,219.55743550216857,232.0,232.0,243.12802,231.67136418560074
260,190.7230560027124,187.0,187.0,173.76308,184.62153319623474
260,130.16970452757369,92.0,92.0,114.5213,107.17275144927623
260,133.11287310940855,101.0,101.0,131.41022,116.6307725986412
260,154.8171626861132,151.0,151.0,166.86478,155.92048482436033
260,164.16431459846086,188.0,188.0,193.13956,183.3259678708066
260,279.4856112701268,349.0,349.0,304.46597,320.48789604262936
260,281.4219055474869,519.0,519.0,315.3912,408.7032775953678
260,228.82656500165467,257.0,257.0,213.82703,239.16339784221054
260,145.96901704042537,127.0,127.0,126.78266,131.6879196196034
260,127.85536900765531,113.0,113.0,116.31859,117.54348931612282
260,133.58035510101962,131.0,131.0,130.41045,131.49770031700297
260,147.80193810316806,140.0,140.0,146.07887,143.47020269595802
260,232.17477556942066,218.0,218.0,236.82811,226.2507213276579
260,232.80091243937326,260.0,260.0,243.47758,249.06962431956012
260,178.9143937060636,139.0,139.0,162.42116,154.83388788574442
260,125.42654808286674,113.0,113.0,109.04916,115.1189260679579
260,134.1007971090703,150.0,150.0,131.04503,141.28645644889843
260,128.10347475924542,110.0,110.0,118.99758,116.77526406029475
260,141.52406296708753,149.0,149.0,148.59811,147.03054424518984
260,230.5630105029887,232.0,232.0,241.76056,234.080892396255
260,231.8538563676504,240.0,240.0,243.14003,238.74847156871925
260,204.12589864346245,178.0,178.0,185.94377,186.5174175014418
260,147.77520898867317,174.0,174.0,150.74956,161.6311916209476
260,141.60997940582706,122.0,122.0,130.63127,129.06031269203294
260,126.733413524429,80.0,80.0,122.98281,102.42905612463753
260,1317.2587666154302,1286.0,1286.0,1339.7355,1307.2485600620607
260,1319.8410338111973,1351.0,1351.0,1376.829,1349.6675033258462
260,1286.5755706393795,1248.0,1248.0,1297.2836,1269.9647849938292
260,1067.7097070579152,931.0,931.0,999.391,982.2751745672132
260,910.5229766153882,938.0,938.0,910.7463,924.3173133677142
260,914.9418020122135,1076.0,1076.0,942.32294,1002.316184755983
260,882.4500612714728,703.0,703.0,783.98065,768.1076782817354
260,221.04517996100782,224.0,224.0,230.16608,224.802814155291
260,311.3930353842128,310.0,310.0,343.75217,318.78630053306495
260,318.60402517161924,407.0,407.0,382.13815,378.6855445619478
260,245.4505888165284,220.0,220.0,214.52327,224.99346461746217
260,180.94069721499568,162.0,162.0,169.56781,168.62712681839736
260,183.34829102858941,200.0,200.0,188.21759,192.89147034015517
260,199.77277561997857,166.0,166.0,192.80913,181.14547585689894
260,219.0949998263277,235.0,235.0,233.33821,230.6083027214745
260,297.14169255111995,317.0,317.0,326.92197,314.51591477596355
260,293.0775801172575,339.0,339.0,331.32013,325.5994273779472
260,257.05858947826687,229.0,229.0,221.21448,234.06826675433234
260,190.6663133183912,181.0,181.0,168.67653,180.3357105622638
260,192.5474112019891,181.0,181.0,185.74324,185.0726628896086
260,183.19810069577412,171.0,171.0,189.40881,178.65172854308415
260,146.50046737331576,167.0,167.0,143.90154,156.10050060187388
260,191.01212058214693,210.0,210.0,205.10265,204.0286916140426
260,187.91012433898607,176.0,176.0,203.16182,185.76798594924847
260,170.33900036948174,160.0,160.0,152.59596,160.73374072347394
260,121.08799330924283,85.0,85.0,100.006256,97.77356235318962
260,125.91643326647454,122.0,122.0,114.67085,121.14682148190184
260,132.4475981036011,139.0,139.0,133.01152,135.86477962233582
260,145.81518769918148,140.0,140.0,140.53914,141.5885816232817
260,193.01837800522964,209.0,209.0,205.97217,204.2476364934949
260,193.4107103906381,216.0,216.0,216.1871,210.39945341553062
260,178.611315817034,203.0,203.0,161.35278,186.49102475503975
260,122.96015885982752,118.0,118.0,110.74001,117.42504299559653
260,127.13951238995003,122.0,122.0,125.993195,124.28317674250704
260,131.74136853654213,107.0,107.0,129.89536,118.90918094028788
260,168.15133731917615,175.0,175.0,151.50792,167.4148141576749
260,203.40129831433205,207.0,207.0,235.78845,213.2974376156924
260,202.84008667412039,209.0,209.0,228.17941,212.2548748789793
260,182.1078150290989,159.0,159.0,150.25406,162.59046846674738
260,135.0854707135595,109.0,109.0,112.924866,116.50258410905394
260,144.61499332058213,148.0,148.0,144.45511,146.26752549079006
260,136.22452230086108,145.0,145.0,139.20502,141.3573848476762
260,160.13537427296308,167.0,167.0,173.32559,166.86524157849468
260,201.71696648929432,235.0,235.0,231.62634,225.83582731568296
260,202.51312125119912,234.0,234.0,227.96248,224.6188999722236
260,168.68792889725688,141.0,141.0,147.50255,149.54761927875757
260,128.69998555057427,121.0,121.0,110.51574,120.30393124787307
260,129.78284137068007,115.0,115.0,130.35567,122.53462712123448
260,130.72810327544198,115.0,115.0,134.70464,123.85818472388979
260,145.69354929932567,177.0,177.0,159.27415,164.7419259906029
260,181.30894260851397,193.0,193.0,199.22896,191.63447518459918
260,181.1631992222706,207.0,207.0,204.68451,199.96192712490358
260,162.79909839658595,145.0,145.0,151.95734,151.1891087055918
260,124.13837511022415,95.0,95.0,109.17716,105.82888432015858
260,133.37796951572153,146.0,146.0,138.57701,140.98874515603
260,137.2636988212811,137.0,137.0,149.43373,140.17435747509566
260,137.51161209263236,117.0,117.0,146.0903,129.40047840157607
260,175.69926936028347,178.0,178.0,178.96344,177.66567732542242
260,175.0973939243781,210.0,210.0,202.60143,199.42470477381914
260,152.2250946841304,129.0,129.0,141.4284,137.9133751114623
260,123.52974026291427,104.0,104.0,108.30598,109.95892928264752
260,129.8648473194954,125.0,125.0,134.69899,128.64095929691487
260,138.00653483419768,182.0,182.0,149.05592,162.76561457402795
260,1647.4626855952438,1927.0,1927.0,1534.8569,1759.0799047972484
260,1648.053130039688,2219.0,2219.0,1562.1194,1912.0431287013282
260,1506.4930895790606,1741.0,1741.0,1405.768,1598.5652584787495
260,1281.7786641823325,1247.0,1247.0,1165.6843,1235.3657475885518
260,1140.6552777904917,1064.0,1064.0,1050.7505,1079.8514415179354
260,997.9278187661715,1018.0,1018.0,928.17535,990.5257931925195
260,805.1076099475553,792.0,792.0,792.34204,795.3624127407951
260,133.13932093611976,134.0,134.0,135.98454,134.28096594569985
260,175.7844924827465,233.0,233.0,198.83475,210.1548099492999
260,172.00131279452495,191.0,191.0,193.53099,186.8830758487777
260,134.52696367511462,119.0,119.0,132.68163,126.3021472603314
260,104.94124794991501,94.0,94.0,95.150505,97.02293825395824
260,107.89452799756869,104.0,104.0,105.71685,105.4028445695826
260,122.09566625140813,117.0,117.0,123.034706,119.7825930917827
260,609.7516883331494,580.0,580.0,605.81995,593.892908655553
260,400.01314876622934,478.0,478.0,451.17224,451.7963474942917
260,351.7522842881148,275.0,275.0,408.39417,327.53661233179434
260,263.29965977004036,203.0,203.0,255.3091,231.15218926501984
260,179.93325492792283,138.0,138.0,132.18156,147.02870481474437
260,178.0305604834784,129.0,129.0,159.24869,148.81981205690477
260,173.37416277553334,139.0,139.0,140.55383,147.98199894583647
260,126.57681000788517,131.0,131.0,121.77987,127.58916977186875
260,155.14080317417137,146.0,146.0,151.45226,149.64826460579872
260,161.24682969674754,204.0,204.0,176.12984,186.3441666832201
260,126.09775199700874,100.0,100.0,102.08546,107.04580221128832
260,97.50402351194798,62.0,62.0,76.971664,74.61892198516473
260,100.67268308091677,81.0,81.0,89.89355,88.14155753475556
260,107.88829562732401,107.0,107.0,105.488785,106.84427010434077
260,897.5002786122498,921.0,921.0,991.0914,932.647912060289
260,900.594012739234,936.0,936.0,1016.0073,947.150334239496
260,881.9795960725669,754.0,754.0,992.99396,845.7433883980245
260,725.9981334649012,601.0,601.0,791.80396,679.9505221357565
260,619.7251094411992,536.0,536.0,566.4103,564.5338469403779
260,611.0726530141839,528.0,528.0,547.1568,553.5573630826475
260,617.1878699454008,539.0,539.0,578.73065,568.4796304502174
260,120.79275098906434,111.0,111.0,106.398926,112.29791919257859
260,149.07577818828702,148.0,148.0,169.50374,153.64487914790183
260,148.81403525529407,163.0,163.0,177.12326,162.98432393833525
260,129.50812110113438,139.0,139.0,112.060074,129.89204873841837
260,101.06938392810699,101.0,101.0,83.1762,96.56139619870154
260,104.68587601223075,104.0,104.0,89.891495,100.64434269080184
260,111.18063330915655,103.0,103.0,103.19024,105.09271806544831
260,115.35014793440938,99.0,99.0,94.84753,102.04941862117559
260,141.14890982955018,126.0,126.0,143.98367,134.2831457313133
260,142.63861221050257,143.0,143.0,149.71718,144.58894763880727
260,125.77723309978816,118.0,118.0,114.51219,119.07235621806228
260,115.0100956785301,98.0,98.0,106.52002,104.38252880244502
260,122.86416373863928,120.0,120.0,125.90505,122.19230398092446
260,149.7295020034135,172.0,172.0,158.93542,163.16623170202524
260,153.6903247692894,209.0,209.0,175.47688,186.79180192596493
260,144.78560323843166,125.0,125.0,154.14018,137.23144643338722
260,137.68673000666044,134.0,134.0,134.37569,135.01560416304207
260,121.81951299283615,93.0,93.0,99.81478,101.90857354545025
260,105.72533981099672,99.0,99.0,99.6125,100.83446071568864
260,111.20883644483244,110.0,110.0,112.17736,110.8465492448751
260,119.82456765930067,127.0,127.0,124.17147,124.49900957534763
260,120.7807077989129,107.0,107.0,111.00706,111.44694124721357
260,168.03116754495784,213.0,213.0,175.52888,192.3900131081633
260,161.9648341057776,152.0,152.0,167.00237,158.24179980452058
260,143.19388332055684,116.0,116.0,120.10451,123.82459769171147
260,109.38811166468818,88.0,88.0,92.3262,94.42857851431657
260,120.7388879340411,118.0,118.0,118.98939,118.93206886156203
260,140.4290606452425,149.0,149.0,142.22215,145.16280333880087
260,143.2902069381409,157.0,157.0,147.84402,151.28355789908602
260,163.56425768799252,166.0,166.0,182.17873,169.4357459710704
260,165.1778832951699,190.0,190.0,185.6953,182.7182951340952
260,148.30654065689026,145.0,145.0,145.97649,146.07075671573625
260,109.07676531632552,87.0,87.0,95.48146,94.63955647190365
260,113.86978102825282,115.0,115.0,110.71851,113.64707362925559
260,123.78266074004324,123.0,123.0,125.5615,123.83604032233991
260,130.69724339046724,132.0,132.0,132.04887,131.68652932295862
260,164.2912719256954,177.0,177.0,172.98715,172.81960600632618
260,164.64316875109222,174.0,174.0,178.51764,172.7902019778121
260,149.9169025615046,143.0,143.0,141.94998,144.46672106273942
260,107.99476528870015,90.0,90.0,94.9881,95.74571585830785
260,112.45316344829244,106.0,106.0,108.7743,108.30686576746862
260,122.31129757136365,119.0,119.0,123.98434,121.07390860609775
260,125.89629276809295,118.0,118.0,128.09009,122.49659516467949
260,168.1213159859685,156.0,156.0,182.9877,165.77725435049604
260,169.5773237668586,192.0,192.0,197.5902,187.79187961725177
260,152.0881238857434,149.0,149.0,151.59895,150.42176928320345
260,110.70675849580259,77.0,77.0,101.41973,91.53162240898483
260,119.02912564039822,122.0,122.0,108.63849,117.91690360248236
260,125.39467838788369,111.0,111.0,117.652,116.26166970378245
260,1106.0533324113917,1097.0,1097.0,1110.073,1102.5315826145666
260,1110.0272239457831,1352.0,1352.0,1225.9556,1259.9956975880082
260,1106.8050070145664,1163.0,1163.0,1159.4386,1148.0609014118447
260,920.7917320627954,911.0,911.0,920.7611,915.8882101153082
260,678.4468841810796,616.0,616.0,628.5683,634.7537956302308
260,679.608709577905,768.0,768.0,716.0068,732.9038711200621
260,712.1171866734213,677.0,677.0,680.1269,686.5610196908162
260,166.50456385530427,180.0,180.0,158.55688,171.2653621552323
260,219.8211720205981,235.0,235.0,234.51373,231.0837262326886
260,220.3464983424244,246.0,246.0,241.44597,238.44811674258852
260,200.03986029598732,185.0,185.0,187.36865,189.35212815993432
260,146.33268479036397,128.0,128.0,124.365654,131.6745846955158
260,150.29251342773526,140.0,140.0,139.27412,142.39165939331076
260,148.09617092213068,136.0,136.0,137.52667,139.40571082135298
260,500.2137691873538,485.0,485.0,477.3579,486.89291983590095
260,559.782560433145,721.0,721.0,610.4659,653.0621104452003
260,559.3339890045737,666.0,666.0,620.0334,627.8418438087606
260,450.59517156500584,457.0,457.0,437.21634,450.4528776690835
260,360.96441737250177,320.0,320.0,303.63992,326.15108511705125
260,345.60621821421176,291.0,291.0,313.86188,310.3670239139045
260,375.6919279545125,345.0,345.0,357.507,355.7997291199758
260,421.51980890689345,379.0,379.0,435.42996,403.73744276627417
260,537.2333834249682,516.0,516.0,550.5819,529.953823151164
260,470.4712760786106,540.0,540.0,544.35693,523.7070524180901
260,441.0229916870763,405.0,405.0,410.29123,415.3285552337808
260,368.92228774287236,276.0,276.0,286.7052,301.9068719845462
260,371.57028377461836,395.0,395.0,357.76685,379.83428236943587
260,381.98087209866117,404.0,404.0,364.3599,388.5851914743723
260,152.47387629343402,144.0,144.0,149.56747,147.5103376646671
260,211.9024081779838,192.0,192.0,221.43983,204.3355606931776
260,213.9764507095263,235.0,235.0,230.83113,228.7018954227429
260,194.9421820446164,174.0,174.0,176.6457,179.89697205534355
260,141.87152879807343,116.0,116.0,110.42337,121.07372478985039
260,146.12464263306416,137.0,137.0,135.23651,138.84028846588322
260,158.6417200940909,164.0,164.0,164.29913,162.73521334871805
260,158.07900818706057,157.0,157.0,145.8945,154.49337722987062
260,221.9106628188275,217.0,217.0,226.71675,220.65685347936508
260,229.3926772931446,274.0,274.0,244.22208,255.40368842729006
260,205.95088806546408,206.0,206.0,192.31848,202.56734237769416
260,141.44204538822035,112.0,112.0,115.77213,120.30354456543887
260,145.36030050716505,139.0,139.0,138.11407,140.36859380354906
260,156.85612634639236,175.0,174.99428571428572,157.86095,166.17783967898788
260,155.58719777496384,132.0,132.0,154.2101,143.44932401039136
260,227.47490566390246,228.0,228.0,237.16747,230.16059271846586
260,229.19763486469256,299.0,299.0,265.70358,273.22530440709113
260,198.115232481649,171.0,171.0,180.35004,180.11631727568567
260,141.7125613842434,116.0,116.0,120.82353,123.63402337218389
260,144.8738321461603,121.0,121.0,144.53807,132.85297570621782
260,157.27357493052824,180.0,179.96571428571428,166.6216,170.96522162657038
260,157.39351311598574,151.0,151.0,151.4752,152.7171793959398
260,223.12084900838784,222.0,222.0,231.56418,224.67125686879618
260,225.9065555610944,270.0,270.0,263.687,257.3983918199611
260,200.7111268432745,178.0,178.0,195.99472,188.17646182556473
260,150.31569423846952,149.0,149.0,139.98201,147.0744260315412
260,146.6952039493064,151.0,151.0,147.35843,149.01340822609615
260,156.08075592149888,167.0,167.04,155.73247,161.4633058932165
